date,ts,session,session_label,open,high,low,close,p_model_uxp,p_model_dxp,p_model_rx,p_model_rc,p_model_u,p_model_d,p_model_ux,p_model_dx,p_trade_long,p_trade_short,p_range_up,p_range_down,p_adr_mid_broken,p_odr_mid_broken,p_confirm_long,p_confirm_short
2025-05-14,2025-05-14 16:45:00-04:00,TOUT,TransOut,5909.0,5909.25,5907.25,5907.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 16:50:00-04:00,TOUT,TransOut,5907.25,5908.0,5905.75,5905.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 16:55:00-04:00,TOUT,TransOut,5906.0,5906.75,5905.5,5906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 18:00:00-04:00,TA,TransAsia,5904.0,5904.0,5901.0,5901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 18:05:00-04:00,TA,TransAsia,5901.25,5903.0,5900.25,5902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 18:10:00-04:00,TA,TransAsia,5902.0,5902.5,5900.25,5900.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 18:15:00-04:00,TA,TransAsia,5901.0,5901.75,5900.0,5900.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 18:20:00-04:00,TA,TransAsia,5900.5,5902.0,5900.25,5901.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 18:25:00-04:00,TA,TransAsia,5901.0,5902.75,5900.5,5902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 18:30:00-04:00,TA,TransAsia,5902.25,5902.5,5900.5,5901.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 18:35:00-04:00,TA,TransAsia,5902.0,5902.0,5901.25,5901.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 18:40:00-04:00,TA,TransAsia,5901.5,5901.5,5900.75,5901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 18:45:00-04:00,TA,TransAsia,5901.0,5903.0,5900.0,5902.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 18:50:00-04:00,TA,TransAsia,5902.5,5903.0,5900.5,5900.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 18:55:00-04:00,TA,TransAsia,5901.0,5901.75,5900.25,5901.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 19:00:00-04:00,TA,TransAsia,5901.25,5901.75,5897.5,5898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 19:05:00-04:00,TA,TransAsia,5897.75,5898.5,5896.75,5897.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 19:10:00-04:00,TA,TransAsia,5898.0,5898.25,5895.75,5896.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 19:15:00-04:00,TA,TransAsia,5896.75,5898.0,5896.75,5896.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 19:20:00-04:00,TA,TransAsia,5897.0,5897.0,5893.5,5894.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 19:25:00-04:00,TA,TransAsia,5894.25,5895.5,5893.25,5894.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 19:30:00-04:00,AR,AsiaRange,5894.25,5894.25,5892.25,5892.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 19:35:00-04:00,AR,AsiaRange,5892.75,5894.0,5892.75,5893.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 19:40:00-04:00,AR,AsiaRange,5893.75,5895.5,5893.75,5894.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 19:45:00-04:00,AR,AsiaRange,5894.25,5895.75,5894.25,5895.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 19:50:00-04:00,AR,AsiaRange,5895.75,5897.5,5894.5,5897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 19:55:00-04:00,AR,AsiaRange,5897.0,5897.0,5895.0,5896.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 20:00:00-04:00,AR,AsiaRange,5896.5,5899.0,5895.5,5898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 20:05:00-04:00,AR,AsiaRange,5898.25,5899.25,5898.25,5899.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 20:10:00-04:00,AR,AsiaRange,5899.25,5899.75,5897.75,5898.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 20:15:00-04:00,AR,AsiaRange,5898.25,5899.0,5897.75,5898.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 20:20:00-04:00,AR,AsiaRange,5898.75,5899.25,5898.25,5899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-14,2025-05-14 20:25:00-04:00,AR,AsiaRange,5899.0,5899.25,5896.25,5898.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
